split,date,pc1,pc2,pc3,pca_regime,z1,z2,z3,ae_regime
train,1999-09-26,11.230192,-17.196396,7.193927,2,-9.997941,5.572098,1.1322156,0
train,1999-10-03,11.260601,-17.029434,7.313162,2,-9.84839,5.6101427,1.1334144,0
train,1999-10-10,11.338523,-16.852116,7.3519835,2,-9.637272,5.4573736,1.0764217,0
train,1999-10-17,11.4221945,-16.644314,7.358496,2,-9.64024,5.4907093,1.1547668,0
train,1999-10-24,11.523464,-16.412243,7.305738,2,-9.642687,5.3329244,1.0645858,0
train,1999-10-31,11.643287,-16.228804,7.254175,2,-9.847583,5.22402,0.900059,0
train,1999-11-07,11.754326,-16.0704,7.1777096,2,-9.807555,5.188987,0.8655571,0
train,1999-11-14,11.842533,-15.931207,7.1882186,2,-9.602171,4.8273354,0.8018242,0
train,1999-11-21,12.009894,-15.868645,7.1304917,2,-9.9226055,5.0116296,0.82965636,0
train,1999-11-28,12.2221985,-15.846702,7.0450964,2,-9.776668,4.9470434,0.7652279,0
train,1999-12-05,12.410438,-15.807548,6.99661,2,-10.063094,5.024256,0.5331453,0
train,1999-12-12,12.617631,-15.811448,6.9453125,2,-10.091127,5.062456,0.50169086,0
train,1999-12-19,12.804755,-15.758788,6.9167333,2,-10.189343,5.0433187,0.34879684,0
train,1999-12-26,13.031922,-15.7833605,6.859035,2,-10.137373,4.9506264,0.32686007,0
train,2000-01-02,13.259812,-15.717565,6.8328366,2,-10.269105,5.090986,-0.0781188,0
train,2000-01-09,13.468132,-15.66438,6.8137097,2,-10.437123,5.0369635,0.15791431,0
train,2000-01-16,13.7176485,-15.600102,6.747319,2,-10.562442,4.9323516,-0.055468347,0
train,2000-01-23,14.0234375,-15.597842,6.637873,2,-10.669891,5.0172467,-0.254259,0
train,2000-01-30,14.319453,-15.578599,6.5642076,2,-10.775692,4.785114,-0.050969683,0
train,2000-02-06,14.665267,-15.642259,6.5777473,2,-10.940034,4.7925897,-0.07507141,0
train,2000-02-13,14.974793,-15.642258,6.580094,2,-11.092775,4.736524,-0.10221114,0
train,2000-02-20,15.285245,-15.607772,6.5603123,2,-11.227898,4.7177653,0.002911333,0
train,2000-02-27,15.555238,-15.548507,6.5694184,2,-11.507497,4.646204,-0.12046514,0
train,2000-03-05,15.860404,-15.54371,6.5813355,2,-11.729932,4.6165366,-0.12792423,0
train,2000-03-12,16.130333,-15.513503,6.610488,2,-11.9145975,4.425139,0.045528427,0
train,2000-03-19,16.412523,-15.525489,6.6658206,2,-12.045476,4.4668207,-0.35274884,0
train,2000-03-26,16.75319,-15.632138,6.7183347,2,-12.110377,4.4728565,-0.38769817,0
train,2000-04-02,17.099854,-15.726283,6.7265506,2,-12.196559,4.3492656,-0.36045995,0
train,2000-04-09,17.388239,-15.813631,6.819588,2,-12.329562,4.1746907,-0.3813399,0
train,2000-04-16,17.677525,-16.017153,7.009217,2,-12.482498,4.2309833,-0.37289813,0
train,2000-04-23,17.927746,-16.209854,7.1830487,2,-12.778509,4.228375,-0.028068945,0
train,2000-04-30,18.17318,-16.361692,7.3982186,2,-13.424071,3.9870665,-0.2303636,0
train,2000-05-07,18.399368,-16.470129,7.6046624,2,-13.640016,4.1479855,-0.20626122,0
train,2000-05-14,18.632437,-16.486193,7.7426925,2,-13.676137,4.0770698,-0.031657957,0
train,2000-05-21,18.796143,-16.4408,7.860684,2,-14.317778,3.784973,0.59589493,0
train,2000-05-28,18.926945,-16.383625,7.955131,2,-14.262726,3.7535741,0.6166767,0
train,2000-06-04,19.057367,-16.404095,8.063077,2,-14.143731,3.7528381,0.15556036,0
train,2000-06-11,19.21415,-16.438118,8.134867,2,-14.352929,3.6057396,0.3264736,0
train,2000-06-18,19.322786,-16.457136,8.185055,2,-14.61945,3.6308858,0.4264086,0
train,2000-06-25,19.413837,-16.433075,8.2562065,2,-14.629738,3.4322937,0.39950678,0
train,2000-07-02,19.460056,-16.398333,8.323404,2,-14.927163,3.1188562,0.5467266,0
train,2000-07-09,19.553932,-16.432568,8.334545,2,-15.132183,3.1218417,0.90022135,0
train,2000-07-16,19.641472,-16.488235,8.368544,2,-15.437759,3.107407,0.58294535,0
train,2000-07-23,19.710808,-16.563812,8.405702,2,-15.628181,3.2546146,0.59517705,0
train,2000-07-30,19.799667,-16.689352,8.357455,2,-15.557719,3.2052011,0.62991464,0
train,2000-08-06,19.850515,-16.770676,8.235438,2,-15.734304,3.3419344,0.6015302,0
train,2000-08-13,19.876408,-16.837162,8.192823,2,-15.543156,3.33332,0.56140935,0
train,2000-08-20,19.912926,-16.97876,8.16597,2,-15.403383,3.4811568,0.5477271,0
train,2000-08-27,19.98521,-17.14186,8.125156,2,-15.628118,3.484537,0.49422225,0
train,2000-09-03,20.034605,-17.234095,8.055205,2,-15.729744,3.5159602,0.56125605,0
train,2000-09-10,20.091452,-17.36147,8.027173,2,-15.840576,3.551937,0.65955675,0
train,2000-09-17,20.1001,-17.449549,7.9589114,2,-15.947091,3.389925,0.77959204,0
train,2000-09-24,20.082096,-17.478512,7.862493,2,-15.803158,3.5635989,0.6296557,0
train,2000-10-01,20.043118,-17.515583,7.81823,2,-16.108625,3.4099832,0.76708496,0
train,2000-10-08,20.036322,-17.510609,7.654406,2,-16.159597,3.473297,0.7757467,0
train,2000-10-15,20.03452,-17.489155,7.492144,2,-15.784676,3.5399191,0.6227751,0
train,2000-10-22,19.973625,-17.398972,7.41596,2,-15.588996,3.4175541,0.8060669,0
train,2000-10-29,19.910576,-17.310596,7.301635,2,-15.748854,3.3641055,0.7341975,0
train,2000-11-05,19.881723,-17.298985,7.2032194,2,-15.579844,3.3658183,0.5737101,0
train,2000-11-12,19.826225,-17.25423,7.0548415,2,-15.367761,3.297276,0.48677692,0
train,2000-11-19,19.718782,-17.17616,6.9877505,2,-15.383144,3.3861237,0.49166372,0
train,2000-11-26,19.628277,-17.104343,6.9238114,2,-14.970077,3.324694,0.42125407,0
train,2000-12-03,19.502308,-16.943546,6.8965783,2,-15.1556225,3.3783097,0.46466103,0
train,2000-12-10,19.363914,-16.795223,6.8626695,2,-14.7315645,3.2496629,0.47476253,0
train,2000-12-17,19.202908,-16.607655,6.9266257,2,-14.748722,3.39541,0.27654862,0
train,2000-12-24,18.966335,-16.450624,6.9905806,2,-14.671767,3.098317,0.74393296,0
train,2000-12-31,18.609734,-16.15702,7.050486,2,-14.3308735,3.1547904,0.51119184,0
train,2001-01-07,18.395441,-16.024315,7.1074347,2,-14.503815,2.9622717,0.89782655,0
train,2001-01-14,18.182974,-15.907371,7.153683,2,-14.396686,2.6147573,1.023046,0
train,2001-01-21,17.95602,-15.799306,7.251923,2,-14.278919,2.6127107,1.034737,0
train,2001-01-28,17.741398,-15.751578,7.3600993,2,-14.147584,2.2949014,1.4346623,0
train,2001-02-04,17.458992,-15.629462,7.4541163,2,-14.105245,2.281789,1.5234712,0
train,2001-02-11,17.195656,-15.505458,7.5637126,2,-14.117387,2.2287066,1.6708153,0
train,2001-02-18,16.912678,-15.331534,7.6862874,2,-14.150368,2.0890858,1.8736628,0
train,2001-02-25,16.602806,-15.111484,7.81356,2,-13.86714,1.9227164,2.0102239,0
train,2001-03-04,16.248352,-14.849046,7.9703307,2,-13.861872,1.6471758,2.2462146,0
train,2001-03-11,15.924166,-14.640565,8.023296,2,-13.765251,1.6873684,2.241638,0
train,2001-03-18,15.533048,-14.428058,8.247368,2,-13.76675,1.4071391,2.7045608,0
train,2001-03-25,15.132035,-14.207199,8.406641,2,-13.649445,1.2935698,2.9710743,0
train,2001-04-01,14.725852,-13.995193,8.555887,2,-13.154907,1.2044346,2.8171248,0
train,2001-04-08,14.262839,-13.790136,8.761707,2,-13.082102,0.94104236,3.2668033,0
train,2001-04-15,13.775506,-13.559922,8.968821,2,-12.447813,1.013566,2.8208852,0
train,2001-04-22,13.246359,-13.330338,9.221025,2,-12.259408,1.0082493,3.1879036,0
train,2001-04-29,12.732827,-13.15364,9.471033,2,-11.970623,0.8708845,3.1428103,0
train,2001-05-06,12.208934,-12.933253,9.67412,2,-11.626754,0.670309,3.5430481,0
train,2001-05-13,11.731515,-12.812314,9.966541,2,-11.840098,0.7983745,3.956637,0
train,2001-05-20,11.222498,-12.715734,10.161557,2,-11.688086,0.573969,4.1878905,0
train,2001-05-27,10.7019825,-12.655078,10.383776,2,-11.504648,0.583658,4.4900103,0
train,2001-06-03,10.250047,-12.61652,10.5066805,2,-11.058058,0.6668279,4.41725,0
train,2001-06-10,9.751143,-12.507945,10.652514,2,-10.790157,0.8451471,4.5876493,0
train,2001-06-17,9.290469,-12.46831,10.834333,2,-10.311297,0.9622392,4.7404313,0
train,2001-06-24,8.9114685,-12.424633,10.952946,2,-10.123303,1.0507061,4.61955,0
train,2001-07-01,8.625379,-12.435174,11.242327,2,-10.034228,1.1846225,4.8991113,0
train,2001-07-08,8.252944,-12.328319,11.347029,2,-9.873778,1.1537938,5.115406,0
train,2001-07-15,7.8073516,-12.112668,11.587139,2,-9.396183,1.2386234,5.0005107,0
train,2001-07-22,7.4231544,-11.929944,11.7708645,2,-9.043927,1.1286459,5.241179,0
train,2001-07-29,7.0314403,-11.749883,11.957895,2,-8.822884,1.1931779,4.902997,0
train,2001-08-05,6.709928,-11.619185,12.17626,2,-8.703784,1.2400961,5.291708,0
train,2001-08-12,6.370753,-11.532121,12.397427,2,-8.316788,1.2380121,5.193394,0
train,2001-08-19,6.0187716,-11.449968,12.673344,2,-8.305224,1.2695351,5.3294935,0
train,2001-08-26,5.7220826,-11.42986,12.886265,2,-8.3298855,1.3045363,5.606943,0
train,2001-09-02,5.428091,-11.390337,13.14122,2,-8.214746,1.2367713,5.958543,0
train,2001-09-09,5.07336,-11.284099,13.472708,2,-7.672455,1.1328015,5.7745442,0
train,2001-09-16,4.7259626,-11.21709,13.765608,2,-7.4214883,0.8884246,6.1892,0
train,2001-09-23,4.3150516,-11.112013,14.172462,2,-7.4624724,0.7907497,6.4235353,0
train,2001-09-30,3.9401836,-10.957995,14.486529,2,-6.7923427,0.62521493,6.2855244,0
train,2001-10-07,3.6398277,-10.898114,14.802058,2,-6.5628366,0.54343194,6.2678947,0
train,2001-10-14,3.356623,-10.889018,15.149141,2,-6.4854317,0.30423152,6.4699655,0
train,2001-10-21,3.0976794,-10.8245325,15.538218,2,-6.7548532,0.2864558,6.9313445,0
train,2001-10-28,2.8274913,-10.762771,15.866798,2,-6.7997684,0.11560395,6.886174,0
train,2001-11-04,2.5007913,-10.672175,16.308044,2,-6.941332,-0.060920916,7.228589,0
train,2001-11-11,2.2036412,-10.631408,16.66501,2,-7.075093,-0.10402876,7.474208,0
train,2001-11-18,1.9101136,-10.516737,17.230785,2,-7.219169,-0.17620255,7.7542295,0
train,2001-11-25,1.6518865,-10.429057,17.776522,2,-7.450389,-0.17063184,7.951497,0
train,2001-12-02,1.3290861,-10.339656,18.324314,2,-7.5129724,-0.5824336,8.686994,0
train,2001-12-09,1.0146998,-10.224512,18.941063,2,-7.7314906,-0.8512149,8.514559,0
train,2001-12-16,0.7414613,-10.125772,19.466408,2,-8.1846,-0.91504437,9.539755,0
train,2001-12-23,0.43450594,-10.001824,19.996916,2,-7.9242544,-1.051081,9.442004,0
train,2001-12-30,0.10280901,-9.903703,20.495003,2,-8.2255535,-1.390585,9.87838,0
train,2002-01-06,-0.3717283,-9.6849985,21.042568,2,-7.9257126,-1.374527,9.740782,0
train,2002-01-13,-0.9347422,-9.407783,21.486557,2,-8.32355,-1.7139533,10.558746,0
train,2002-01-20,-1.4951962,-9.139066,21.74487,2,-8.095678,-2.1374211,10.614736,0
train,2002-01-27,-2.022787,-8.86729,21.95491,3,-8.078971,-2.553723,11.166933,0
train,2002-02-03,-2.590647,-8.569143,22.194475,3,-7.7257376,-2.7441409,10.990827,0
train,2002-02-10,-3.140049,-8.283627,22.395367,3,-7.7644305,-3.2738187,11.546289,0
train,2002-02-17,-3.6001906,-8.069453,22.39195,3,-7.6714005,-3.06513,11.481318,0
train,2002-02-24,-4.1002407,-7.814534,22.425867,3,-7.801685,-3.9266272,12.044015,0
train,2002-03-03,-4.550746,-7.6278,22.385632,3,-7.746754,-3.567672,12.020826,0
train,2002-03-10,-4.950331,-7.4859514,22.37284,3,-7.413169,-4.061636,12.295246,0
train,2002-03-17,-5.184371,-7.362459,22.186676,3,-7.040585,-4.2126074,11.971039,0
train,2002-03-24,-5.327797,-7.35503,21.934025,3,-6.791159,-4.5716558,12.461014,0
train,2002-03-31,-5.564706,-7.239446,21.824936,3,-6.7447248,-4.72543,12.404207,0
train,2002-04-07,-5.822363,-7.0663896,21.662575,3,-6.650704,-4.918704,12.609759,0
train,2002-04-14,-6.0968366,-6.8727074,21.412685,3,-6.802546,-4.958617,12.862904,0
train,2002-04-21,-6.350394,-6.7003427,20.95469,3,-6.1234393,-5.251054,12.584823,0
train,2002-04-28,-6.6340146,-6.471651,20.554686,3,-5.7266107,-5.2103314,12.165954,0
train,2002-05-05,-6.843037,-6.298892,20.034897,3,-5.6647105,-5.344275,12.34593,0
train,2002-05-12,-7.117496,-6.053398,19.618475,3,-5.2541757,-5.5343337,12.093272,0
train,2002-05-19,-7.35352,-5.870542,19.062927,3,-4.7996798,-5.4561877,11.612609,0
train,2002-05-26,-7.57392,-5.7050447,18.484451,3,-4.4450507,-5.4982357,11.344445,0
train,2002-06-02,-7.717061,-5.5455217,17.888508,3,-4.0709496,-5.376212,10.913139,0
train,2002-06-09,-7.901088,-5.3845854,17.280048,3,-3.7127275,-5.425042,10.625707,0
train,2002-06-16,-8.084901,-5.23979,16.596504,3,-3.3598845,-5.5029016,10.351575,0
train,2002-06-23,-8.342297,-5.0308423,16.011126,3,-2.8907285,-5.5036087,9.87378,0
train,2002-06-30,-8.609607,-4.7903833,15.437759,3,-2.133862,-5.490182,9.060044,1
train,2002-07-07,-8.700805,-4.6954584,14.8394985,3,-2.2413254,-5.138577,8.840551,0
train,2002-07-14,-8.775216,-4.641991,14.297535,3,-1.8788836,-5.2046046,8.501475,1
train,2002-07-21,-8.919665,-4.4780045,13.956659,3,-1.5772976,-5.2302322,8.185131,1
train,2002-07-28,-9.140824,-4.2549596,13.66321,3,-1.2240491,-5.0228014,7.4692216,1
train,2002-08-04,-9.341786,-4.0603704,13.325586,3,-0.5816952,-4.759939,6.8261456,1
train,2002-08-11,-9.494681,-3.9005218,12.978252,3,3.908436,-5.201873,2.8863094,1
train,2002-08-18,-9.656899,-3.719091,12.701783,3,4.7119927,-4.9839244,1.9556491,1
train,2002-08-25,-9.824199,-3.567905,12.407595,3,4.9801645,-5.03155,1.5637038,1
train,2002-09-01,-10.003768,-3.3873475,12.133599,3,4.819591,-5.179225,1.8495511,1
train,2002-09-08,-10.201356,-3.2152147,11.842682,3,4.980034,-5.221908,1.4182501,1
train,2002-09-15,-10.434243,-3.024189,11.4974575,3,4.6901193,-4.964888,1.7073401,1
train,2002-09-22,-10.678598,-2.8414922,11.151724,3,4.734482,-4.943496,1.5499434,1
train,2002-09-29,-10.947026,-2.6207156,10.8166065,3,5.286354,-5.0166874,1.2957295,1
train,2002-10-06,-11.22125,-2.3871431,10.421526,3,5.1722097,-4.995216,1.32966,1
train,2002-10-13,-11.504127,-2.1287818,10.056547,3,5.5082583,-5.0227895,1.1991878,1
train,2002-10-20,-11.769696,-1.9339255,9.856033,3,5.8772173,-4.90564,0.86991715,1
train,2002-10-27,-11.992927,-1.8141836,9.578207,3,6.1761208,-4.8446493,0.57093704,1
train,2002-11-03,-12.231447,-1.6884357,9.325768,3,6.2834272,-4.6447678,0.6523627,1
train,2002-11-10,-12.4417095,-1.6075331,9.053123,3,6.3104053,-4.6772313,0.9842814,1
train,2002-11-17,-12.707114,-1.4895478,8.793461,3,6.165129,-4.3617415,0.9747869,1
train,2002-11-24,-12.935197,-1.4103347,8.482057,3,6.4949245,-4.4099317,0.86194015,1
train,2002-12-01,-13.190936,-1.3404328,8.203201,3,6.4420004,-4.3498855,1.0897391,1
train,2002-12-08,-13.409948,-1.3086194,7.8950934,3,6.433264,-4.216858,1.271825,1
train,2002-12-15,-13.612006,-1.2675166,7.6257596,3,6.054946,-4.2114463,1.7182273,1
train,2002-12-22,-13.778287,-1.2449778,7.3345256,3,6.209414,-4.2608185,1.7140783,1
train,2002-12-29,-13.928754,-1.2340125,7.03669,3,6.118385,-4.097016,1.77109,1
train,2003-01-05,-14.181635,-1.1701666,6.669646,3,6.396255,-4.118951,1.5122702,1
train,2003-01-12,-14.348924,-1.1933932,6.2462773,3,6.591032,-3.957583,1.5697463,1
train,2003-01-19,-14.448419,-1.3011161,5.7543902,3,6.922789,-3.9896038,1.6614943,1
train,2003-01-26,-14.551576,-1.4066484,5.320906,3,6.890276,-3.9583943,2.0719311,1
train,2003-02-02,-14.66326,-1.4514581,4.9037466,1,6.8353925,-3.855939,1.9824456,1
train,2003-02-09,-14.77781,-1.4364904,4.49071,1,6.745385,-3.6235406,2.0565042,1
train,2003-02-16,-14.984706,-1.3858017,4.117727,1,6.885369,-3.538372,2.1226802,1
train,2003-02-23,-15.171865,-1.3388766,3.679842,1,7.115802,-3.4971046,2.373636,1
train,2003-03-02,-15.365839,-1.3035223,3.2750611,1,7.1561127,-3.2764475,2.4528046,1
train,2003-03-09,-15.532403,-1.2782786,2.8214378,1,7.164018,-3.195225,2.509425,1
train,2003-03-16,-15.7542925,-1.2268494,2.5803008,1,7.190985,-3.0473006,2.425977,1
train,2003-03-23,-15.934585,-1.2319996,2.2918046,1,7.497028,-2.7077582,2.2813787,1
train,2003-03-30,-16.10677,-1.261906,2.069283,1,7.5460305,-2.694782,2.3845108,1
train,2003-04-06,-16.219627,-1.3529692,1.8749888,1,7.837267,-2.458425,2.5052168,1
train,2003-04-13,-16.325453,-1.4236044,1.7199979,1,7.7317524,-2.3634608,2.4366167,1
train,2003-04-20,-16.457445,-1.4810401,1.4784636,1,7.608739,-2.143931,2.3657348,1
train,2003-04-27,-16.578773,-1.5595405,1.2539124,1,7.7632833,-1.9316151,2.3114305,1
train,2003-05-04,-16.671713,-1.628896,1.0035259,1,7.9460473,-1.8834705,2.4800956,1
train,2003-05-11,-16.765099,-1.7235867,0.74543154,1,7.7821293,-1.6034772,2.477361,1
train,2003-05-18,-16.833923,-1.7911931,0.55782044,1,8.0362425,-1.7352369,2.698662,1
train,2003-05-25,-16.930328,-1.8460494,0.4358597,1,8.041309,-1.5836117,2.73658,1
train,2003-06-01,-17.014782,-1.9078994,0.2833595,1,8.007799,-1.4115744,2.5149908,1
train,2003-06-08,-17.068928,-2.0135078,0.11294839,1,7.9827576,-1.3040998,2.371941,1
train,2003-06-15,-17.123636,-2.1589503,-0.038656145,1,8.207689,-1.2486715,2.6012466,1
train,2003-06-22,-17.1917,-2.3000946,-0.15189382,1,8.252335,-1.037079,2.573179,1
train,2003-06-29,-17.26306,-2.4284487,-0.23305872,1,8.135307,-1.0961522,2.6083794,1
train,2003-07-06,-17.300074,-2.5617065,-0.22715643,1,8.057611,-0.80452955,2.516564,1
train,2003-07-13,-17.311031,-2.68957,-0.2517942,1,8.015896,-0.8822904,2.4295268,1
train,2003-07-20,-17.33328,-2.8270426,-0.2614058,1,8.107828,-0.952925,2.6889036,1
train,2003-07-27,-17.367,-2.9458604,-0.2588741,1,8.177,-0.88977104,2.466694,1
train,2003-08-03,-17.357504,-3.0498867,-0.15495226,1,8.225937,-0.99231917,2.8610961,1
train,2003-08-10,-17.340992,-3.195025,-0.1154919,1,8.006359,-0.84718376,2.5842094,1
train,2003-08-17,-17.271664,-3.386403,-0.16557291,1,7.947307,-0.9678582,2.938146,1
train,2003-08-24,-17.213432,-3.5514288,-0.15190008,1,7.968605,-0.8304689,2.6912172,1
train,2003-08-31,-17.106722,-3.7449293,-0.24861857,1,7.924763,-0.8789022,2.7161293,1
train,2003-09-07,-17.01868,-3.943132,-0.31756017,1,7.938636,-0.7874464,2.8511512,1
train,2003-09-14,-16.906036,-4.166689,-0.46232724,1,7.674302,-0.7523187,2.7300117,1
train,2003-09-21,-16.78389,-4.347127,-0.59098005,1,7.6007767,-0.6420757,2.7283459,1
train,2003-09-28,-16.640278,-4.55764,-0.75149167,1,7.373411,-0.69778746,3.0410478,1
train,2003-10-05,-16.456913,-4.760169,-0.9045911,1,7.314168,-0.46879148,2.7319145,1
train,2003-10-12,-16.298695,-4.960081,-1.0434909,1,7.1828623,-0.22593749,2.7362363,1
train,2003-10-19,-16.148436,-5.064822,-1.1633437,1,7.1531415,-0.18817876,2.720618,1
train,2003-10-26,-15.966676,-5.168064,-1.3453487,1,6.980074,-0.18256451,2.7845523,1
train,2003-11-02,-15.810296,-5.2310543,-1.5026531,1,6.8973365,-0.16930239,2.8686852,1
train,2003-11-09,-15.621415,-5.2910433,-1.6640823,1,7.0099463,0.055763617,2.5751345,1
train,2003-11-16,-15.421962,-5.3778343,-1.9487828,1,6.9888043,-0.1426905,3.0014904,1
train,2003-11-23,-15.171651,-5.4885373,-2.2808158,1,6.766751,0.039739624,3.0477984,1
train,2003-11-30,-14.922086,-5.584932,-2.6259513,1,6.721269,-0.17425048,2.868903,1
train,2003-12-07,-14.6791525,-5.667531,-2.9393804,1,6.6280346,0.20741269,2.832971,1
train,2003-12-14,-14.399409,-5.7614202,-3.3284402,1,6.381886,0.2104916,2.9702446,1
train,2003-12-21,-14.0886965,-5.864807,-3.7295072,1,6.233308,0.21377549,2.8400707,1
train,2003-12-28,-13.778413,-6.0020103,-4.1488037,1,5.9544053,0.42246878,2.756087,1
train,2004-01-04,-13.455699,-6.136448,-4.5000367,1,6.0892377,0.5377467,2.7762644,1
train,2004-01-11,-13.138939,-6.2912664,-4.844229,1,5.818821,0.46610582,2.8176007,1
train,2004-01-18,-12.78782,-6.486052,-5.2287154,1,5.5628786,0.73906803,2.8775432,1
train,2004-01-25,-12.432593,-6.686142,-5.6091294,1,5.4035397,0.9409744,2.7477832,1
train,2004-02-01,-12.103946,-6.9264154,-6.017664,1,5.207626,1.2153752,2.7287726,1
train,2004-02-08,-11.75376,-7.155648,-6.4237566,1,4.7797704,1.6564136,2.4965909,1
train,2004-02-15,-11.449258,-7.358735,-6.82804,1,4.633193,1.6188235,2.5598826,1
train,2004-02-22,-11.142309,-7.568375,-7.249044,1,4.307573,2.4002233,1.995576,3
train,2004-02-29,-10.862634,-7.749557,-7.622298,1,4.171796,2.4019988,2.1392274,1
train,2004-03-07,-10.537684,-7.9308662,-7.9867425,1,3.985293,2.7988243,1.5086349,3
train,2004-03-14,-10.22341,-8.103982,-8.336613,1,3.9105036,3.0144124,1.4169558,3
train,2004-03-21,-9.953002,-8.225319,-8.631706,1,3.7344067,3.4455574,1.186792,3
train,2004-03-28,-9.621153,-8.376203,-8.986264,1,3.5471606,3.582837,1.077464,3
train,2004-04-04,-9.383918,-8.462186,-9.296629,1,3.4604905,4.0759673,0.65692997,3
train,2004-04-11,-9.142819,-8.550935,-9.58836,1,3.3161561,3.8523362,0.7467687,3
train,2004-04-18,-8.918839,-8.616195,-9.743331,1,3.2060006,4.376441,0.3846366,3
train,2004-04-25,-8.647792,-8.674428,-9.917181,1,3.0313604,4.2961073,0.4824637,3
train,2004-05-02,-8.431324,-8.683295,-9.995152,1,2.841387,4.353811,0.28916132,3
train,2004-05-09,-8.199235,-8.672353,-10.109076,1,2.570459,4.3333063,0.1518267,3
train,2004-05-16,-7.9979687,-8.613526,-10.1518,1,2.5802774,4.4870872,0.11997487,3
train,2004-05-23,-7.805506,-8.564904,-10.228834,1,2.4591196,4.5510993,0.14476383,3
train,2004-05-30,-7.648103,-8.484072,-10.244201,1,2.429937,4.5214734,0.15584694,3
train,2004-06-06,-7.4401546,-8.422098,-10.294405,1,2.5171952,4.524546,0.05389685,3
train,2004-06-13,-7.2328696,-8.342084,-10.315899,1,2.3868701,4.6950445,-0.25773266,3
train,2004-06-20,-7.032871,-8.243687,-10.340114,1,2.529659,4.637901,0.03282106,3
train,2004-06-27,-6.8292146,-8.143546,-10.385342,1,2.372255,4.5068803,-0.074139595,3
train,2004-07-04,-6.6539245,-8.016312,-10.382824,1,2.3227985,4.3493295,0.18796568,3
train,2004-07-11,-6.47533,-7.870612,-10.381525,1,2.3609686,4.555436,-0.23865576,3
train,2004-07-18,-6.33196,-7.710755,-10.406819,1,2.390089,4.4441557,-0.12882009,3
train,2004-07-25,-6.1297283,-7.587387,-10.442661,1,2.3188117,4.421527,-0.18655702,3
train,2004-08-01,-5.928656,-7.476675,-10.516979,1,2.2358203,4.3515925,-0.29641873,3
train,2004-08-08,-5.7735915,-7.3360295,-10.532602,1,2.08817,4.4581757,-0.3504724,3
train,2004-08-15,-5.648437,-7.12593,-10.469452,1,2.0950594,4.192803,-0.037743147,3
train,2004-08-22,-5.5304785,-6.9234705,-10.402767,1,1.9891193,4.0975904,-0.106409356,3
train,2004-08-29,-5.392571,-6.7302876,-10.325169,1,1.9129946,3.9776614,-0.18089697,3
train,2004-09-05,-5.2621155,-6.5440702,-10.261131,1,1.967583,3.915334,-0.25015035,3
train,2004-09-12,-5.115907,-6.386967,-10.21391,1,1.8503045,3.7093582,0.021773525,3
train,2004-09-19,-4.9494004,-6.262949,-10.129831,1,1.8186604,3.8522751,-0.26787198,3
train,2004-09-26,-4.782223,-6.1415777,-10.03915,1,1.6280311,3.7829418,-0.17085262,3
train,2004-10-03,-4.6524706,-6.0098896,-9.985237,1,1.6277554,3.7780962,-0.32960415,3
train,2004-10-10,-4.520682,-5.9045696,-9.950736,1,1.5507903,3.6183562,-0.35772452,3
train,2004-10-17,-4.384557,-5.84893,-9.912155,1,1.5562344,3.4929764,-0.26619184,3
train,2004-10-24,-4.271462,-5.788477,-9.892843,1,1.5968163,3.6174314,-0.30308127,3
train,2004-10-31,-4.1328597,-5.756102,-9.907778,1,1.6542534,3.61699,-0.3145135,3
train,2004-11-07,-4.000273,-5.7780995,-9.892271,1,1.5470203,3.575177,-0.43786442,3
train,2004-11-14,-3.8819103,-5.7697773,-9.786142,1,1.4661151,3.706849,-0.47094193,3
train,2004-11-21,-3.7135806,-5.780072,-9.662132,1,1.3564043,3.5632725,-0.59086823,3
train,2004-11-28,-3.5501442,-5.754632,-9.533003,1,1.4446718,3.4118912,-0.42575294,3
train,2004-12-05,-3.418847,-5.743701,-9.426972,1,1.357702,3.5200493,-0.60745525,3
train,2004-12-12,-3.2999713,-5.7195873,-9.278382,1,1.2899927,3.4603708,-0.6773225,3
train,2004-12-19,-3.2134907,-5.7004395,-9.114676,1,1.2065859,3.413685,-0.7498324,3
train,2004-12-26,-3.1190233,-5.6966705,-8.964174,1,1.2096229,3.3833055,-0.5363642,3
train,2005-01-02,-3.0101,-5.7066545,-8.798915,1,1.1439214,3.39198,-0.7021829,3
train,2005-01-09,-2.871616,-5.7052975,-8.583293,1,1.0835615,3.283041,-0.7180109,3
train,2005-01-16,-2.7416623,-5.707447,-8.359358,1,1.127889,3.3747866,-1.0887152,3
train,2005-01-23,-2.638547,-5.715868,-8.145018,1,1.1008624,3.3652372,-1.0806255,3
train,2005-01-30,-2.5340836,-5.7115545,-7.8885922,1,0.99363995,3.1907635,-0.8932539,3
train,2005-02-06,-2.3434963,-5.7552986,-7.7182765,1,0.7937857,3.2416165,-1.1550064,3
train,2005-02-13,-2.1947026,-5.794941,-7.526193,1,0.78401315,3.1269116,-1.1875257,3
train,2005-02-20,-2.019003,-5.824342,-7.352141,1,0.7895551,3.2189288,-1.3693296,3
train,2005-02-27,-1.8300266,-5.8437757,-7.19817,1,0.58221114,3.277959,-1.6013448,3
train,2005-03-06,-1.6391997,-5.8459496,-7.0387335,1,0.27956694,3.1388714,-1.7304767,3
train,2005-03-13,-1.4584229,-5.835883,-6.8380885,1,0.30345792,3.1321323,-1.9171536,3
